mouthpiece,boreLength,boreDiameter,boreWeight,numberOfHoles,distanceHole,diameterHole,hole,folder,soundPiece
"0,07","0,5099","0,0115","0,0072",8,"0,038","0,008",8,megarwnL64/megaronL_TH_Plus,aulos_megaronLPlusTH9
"0,07","0,5099","0,0115","0,0072",8,3,0,0,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH1
"0,07","0,5099","0,0115","0,0072",8,"0,3029","0,009",1,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH2
"0,07","0,5099","0,0115","0,0072",8,"0,2664","0,009",2,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH3
"0,07","0,5099","0,0115","0,0072",8,"0,2287","0,009",3,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH4
"0,07","0,5099","0,0115","0,0072",8,"0,1987","0,009",4,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH5
"0,07","0,5099","0,0115","0,0072",8,"0,1689","0,009",5,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH6
"0,07","0,5099","0,0115","0,0072",8,"0,098","0,008",6,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH7
"0,07","0,5099","0,0115","0,0072",8,"0,053","0,008",7,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH8
"0,07","0,5099","0,0115","0,0072",8,"0,033","0,008",8,megarwnL64/megaronL_TH_Plusn,aulos_megaronLPlusnTH9
"0,05","0,5199","0,0115","0,0072",8,0,0,0,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,009",1,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,009",2,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,009",3,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,009",4,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,009",5,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,008",6,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,008",7,,
"0,05","0,5199","0,0115","0,0072",8,0,"0,008",8,,
"0,05","0,5199","0,0115","0,0072",8,1,0,0,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,009",1,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,009",2,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,009",3,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,009",4,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,009",5,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,008",6,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,008",7,,
"0,05","0,5199","0,0115","0,0072",8,1,"0,008",8,,
"0,05","0,5199","0,0115","0,0072",8,2,0,0,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,009",1,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,009",2,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,009",3,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,009",4,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,009",5,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,008",6,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,008",7,,
"0,05","0,5199","0,0115","0,0072",8,2,"0,008",8,,
"0,05","0,5199","0,0115","0,0072",8,3,0,0,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,009",1,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,009",2,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,009",3,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,009",4,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,009",5,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,008",6,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,008",7,,
"0,05","0,5199","0,0115","0,0072",8,3,"0,008",8,,
"0,05","0,5159","0,0115","0,0072",8,0,0,0,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,009",1,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,009",2,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,009",3,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,009",4,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,009",5,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,008",6,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,008",7,,
"0,05","0,5159","0,0115","0,0072",8,0,"0,008",8,,
"0,05","0,5159","0,0115","0,0072",8,1,0,0,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,009",1,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,009",2,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,009",3,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,009",4,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,009",5,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,008",6,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,008",7,,
"0,05","0,5159","0,0115","0,0072",8,1,"0,008",8,,
"0,05","0,5159","0,0115","0,0072",8,2,0,0,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,009",1,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,009",2,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,009",3,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,009",4,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,009",5,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,008",6,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,008",7,,
"0,05","0,5159","0,0115","0,0072",8,2,"0,008",8,,
"0,05","0,5159","0,0115","0,0072",8,3,0,0,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,009",1,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,009",2,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,009",3,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,009",4,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,009",5,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,008",6,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,008",7,,
"0,05","0,5159","0,0115","0,0072",8,3,"0,008",8,,
"0,05","0,4999","0,0115","0,0072",8,0,0,0,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,009",1,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,009",2,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,009",3,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,009",4,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,009",5,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,008",6,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,008",7,,
"0,05","0,4999","0,0115","0,0072",8,0,"0,008",8,,
"0,05","0,4999","0,0115","0,0072",8,1,0,0,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,009",1,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,009",2,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,009",3,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,009",4,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,009",5,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,008",6,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,008",7,,
"0,05","0,4999","0,0115","0,0072",8,1,"0,008",8,,
"0,05","0,4999","0,0115","0,0072",8,2,0,0,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,009",1,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,009",2,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,009",3,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,009",4,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,009",5,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,008",6,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,008",7,,
"0,05","0,4999","0,0115","0,0072",8,2,"0,008",8,,
"0,05","0,4999","0,0115","0,0072",8,3,0,0,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,009",1,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,009",2,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,009",3,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,009",4,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,009",5,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,008",6,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,008",7,,
"0,05","0,4999","0,0115","0,0072",8,3,"0,008",8,,
"0,09","0,5199","0,0115","0,0072",8,0,0,0,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,009",1,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,009",2,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,009",3,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,009",4,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,009",5,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,008",6,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,008",7,,
"0,09","0,5199","0,0115","0,0072",8,0,"0,008",8,,
"0,09","0,5199","0,0115","0,0072",8,1,0,0,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,009",1,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,009",2,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,009",3,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,009",4,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,009",5,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,008",6,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,008",7,,
"0,09","0,5199","0,0115","0,0072",8,1,"0,008",8,,
"0,09","0,5199","0,0115","0,0072",8,2,0,0,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,009",1,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,009",2,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,009",3,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,009",4,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,009",5,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,008",6,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,008",7,,
"0,09","0,5199","0,0115","0,0072",8,2,"0,008",8,,
"0,09","0,5199","0,0115","0,0072",8,3,0,0,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,009",1,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,009",2,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,009",3,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,009",4,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,009",5,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,008",6,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,008",7,,
"0,09","0,5199","0,0115","0,0072",8,3,"0,008",8,,
"0,09","0,4999","0,0115","0,0072",8,0,0,0,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,009",1,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,009",2,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,009",3,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,009",4,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,009",5,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,008",6,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,008",7,,
"0,09","0,4999","0,0115","0,0072",8,0,"0,008",8,,
"0,09","0,4999","0,0115","0,0072",8,1,0,0,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,009",1,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,009",2,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,009",3,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,009",4,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,009",5,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,008",6,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,008",7,,
"0,09","0,4999","0,0115","0,0072",8,1,"0,008",8,,
"0,09","0,4999","0,0115","0,0072",8,2,0,0,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,009",1,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,009",2,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,009",3,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,009",4,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,009",5,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,008",6,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,008",7,,
"0,09","0,4999","0,0115","0,0072",8,2,"0,008",8,,
"0,09","0,4999","0,0115","0,0072",8,3,0,0,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,009",1,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,009",2,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,009",3,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,009",4,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,009",5,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,008",6,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,008",7,,
"0,09","0,4999","0,0115","0,0072",8,3,"0,008",8,,
"0,09","0,5159","0,0115","0,0072",8,0,0,0,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,009",1,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,009",2,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,009",3,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,009",4,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,009",5,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,008",6,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,008",7,,
"0,09","0,5159","0,0115","0,0072",8,0,"0,008",8,,
"0,09","0,5159","0,0115","0,0072",8,1,0,0,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,009",1,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,009",2,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,009",3,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,009",4,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,009",5,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,008",6,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,008",7,,
"0,09","0,5159","0,0115","0,0072",8,1,"0,008",8,,
"0,09","0,5159","0,0115","0,0072",8,2,0,0,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,009",1,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,009",2,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,009",3,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,009",4,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,009",5,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,008",6,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,008",7,,
"0,09","0,5159","0,0115","0,0072",8,2,"0,008",8,,
"0,09","0,5159","0,0115","0,0072",8,3,0,0,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,009",1,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,009",2,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,009",3,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,009",4,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,009",5,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,008",6,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,008",7,,
"0,09","0,5159","0,0115","0,0072",8,3,"0,008",8,,
"0,071","0,5159","0,0115","0,0072",8,0,0,0,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,009",1,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,009",2,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,009",3,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,009",4,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,009",5,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,008",6,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,008",7,,
"0,071","0,5159","0,0115","0,0072",8,0,"0,008",8,,
"0,071","0,5159","0,0115","0,0072",8,1,0,0,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,009",1,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,009",2,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,009",3,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,009",4,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,009",5,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,008",6,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,008",7,,
"0,071","0,5159","0,0115","0,0072",8,1,"0,008",8,,
"0,071","0,5159","0,0115","0,0072",8,2,0,0,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,009",1,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,009",2,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,009",3,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,009",4,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,009",5,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,008",6,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,008",7,,
"0,071","0,5159","0,0115","0,0072",8,2,"0,008",8,,
"0,071","0,5159","0,0115","0,0072",8,3,0,0,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,009",1,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,009",2,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,009",3,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,009",4,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,009",5,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,008",6,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,008",7,,
"0,071","0,5159","0,0115","0,0072",8,3,"0,008",8,,
"0,071","0,4999","0,0115","0,0072",8,0,0,0,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,009",1,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,009",2,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,009",3,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,009",4,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,009",5,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,008",6,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,008",7,,
"0,071","0,4999","0,0115","0,0072",8,0,"0,008",8,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",0,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",1,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",2,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",3,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",4,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,009",5,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,008",6,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,008",7,,
"0,071","0,4999","0,0115","0,0072",8,1,"0,008",8,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",0,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",1,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",2,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",3,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",4,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,009",5,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,008",6,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,008",7,,
"0,071","0,4999","0,0115","0,0072",8,2,"0,008",8,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",0,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",1,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",2,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",3,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",4,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",5,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,009",6,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,008",7,,
"0,071","0,4999","0,0115","0,0072",8,3,"0,008",8,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",0,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",1,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",2,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",3,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",4,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,009",5,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,008",6,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,008",7,,
"0,071","0,5199","0,0115","0,0072",8,0,"0,008",8,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",0,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",1,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",2,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",3,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",4,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,009",5,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,008",6,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,008",7,,
"0,071","0,5199","0,0115","0,0072",8,1,"0,008",8,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",0,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",1,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",2,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",3,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",4,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,009",5,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,008",6,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,008",7,,
"0,071","0,5199","0,0115","0,0072",8,2,"0,008",8,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",0,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",1,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",2,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",3,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",4,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,009",5,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,008",6,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,008",7,,
"0,071","0,5199","0,0115","0,0072",8,3,"0,008",8,,
"0,07","0,478","0,0115","0,0072",7,0,0,0,megarwnH64/main_megaronH,aulos_megaronH1
"0,07","0,478","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/main_megaronH,aulos_megaronH2
"0,07","0,478","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/main_megaronH,aulos_megaronH3
"0,07","0,478","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/main_megaronH,aulos_megaronH4
"0,07","0,478","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/main_megaronH,aulos_megaronH5
"0,07","0,478","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/main_megaronH,aulos_megaronH6
"0,07","0,478","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/main_megaronH,aulos_megaronH7
"0,07","0,478","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/main_megaronH,aulos_megaronH8
"0,07","0,478","0,0115","0,0072",7,1,0,0,,
"0,07","0,478","0,0115","0,0072",7,1,"0,009",1,,
"0,07","0,478","0,0115","0,0072",7,1,"0,009",2,,
"0,07","0,478","0,0115","0,0072",7,1,"0,009",3,,
"0,07","0,478","0,0115","0,0072",7,1,"0,009",4,,
"0,07","0,478","0,0115","0,0072",7,1,"0,009",5,,
"0,07","0,478","0,0115","0,0072",7,1,"0,008",6,,
"0,07","0,478","0,0115","0,0072",7,1,"0,008",7,,
"0,07","0,478","0,0115","0,0072",7,2,0,0,,
"0,07","0,478","0,0115","0,0072",7,2,"0,009",1,,
"0,07","0,478","0,0115","0,0072",7,2,"0,009",2,,
"0,07","0,478","0,0115","0,0072",7,2,"0,009",3,,
"0,07","0,478","0,0115","0,0072",7,2,"0,009",4,,
"0,07","0,478","0,0115","0,0072",7,2,"0,009",5,,
"0,07","0,478","0,0115","0,0072",7,2,"0,008",6,,
"0,07","0,478","0,0115","0,0072",7,2,"0,008",7,,
"0,07","0,478","0,0115","0,0072",7,3,0,0,,
"0,07","0,478","0,0115","0,0072",7,3,"0,009",1,,
"0,07","0,478","0,0115","0,0072",7,3,"0,009",2,,
"0,07","0,478","0,0115","0,0072",7,3,"0,009",3,,
"0,07","0,478","0,0115","0,0072",7,3,"0,009",4,,
"0,07","0,478","0,0115","0,0072",7,3,"0,009",5,,
"0,07","0,478","0,0115","0,0072",7,3,"0,008",6,,
"0,07","0,478","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,468","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL1
"0,07","0,468","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL2
"0,07","0,468","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL3
"0,07","0,468","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL4
"0,07","0,468","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL5
"0,07","0,468","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL6
"0,07","0,468","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL7
"0,07","0,468","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_L_Minus,aulos_megaronHMinusL8
"0,07","0,468","0,0115","0,0072",7,1,0,0,,
"0,07","0,468","0,0115","0,0072",7,1,"0,009",1,,
"0,07","0,468","0,0115","0,0072",7,1,"0,009",2,,
"0,07","0,468","0,0115","0,0072",7,1,"0,009",3,,
"0,07","0,468","0,0115","0,0072",7,1,"0,009",4,,
"0,07","0,468","0,0115","0,0072",7,1,"0,009",5,,
"0,07","0,468","0,0115","0,0072",7,1,"0,008",6,,
"0,07","0,468","0,0115","0,0072",7,1,"0,008",7,,
"0,07","0,468","0,0115","0,0072",7,2,0,0,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",1,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",2,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",3,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",4,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",5,,
"0,07","0,468","0,0115","0,0072",7,2,"0,008",6,,
"0,07","0,468","0,0115","0,0072",7,2,"0,008",7,,
"0,07","0,468","0,0115","0,0072",7,3,0,0,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",1,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",2,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",3,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",4,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",5,,
"0,07","0,468","0,0115","0,0072",7,3,"0,008",6,,
"0,07","0,468","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,488","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL1
"0,07","0,488","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL2
